CPQID,AccountID,CreatedDate,ProductGroup,X36MRCList,X36NRRList,X36NPVList,BuildingID,Market,StreetAddress,City,State,PostalCode,NetworkProximity,OnZayoNetworkStatus,,
CPQ-005478,Acct-000224,1/4/17,Dark Fiber - Metro,9493,4610,248853,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005479,Acct-000079,2/17/17,IP Services,2028,922,16994,Bldg-436202,Dallas,5830 Granite Pkwy,Plano,TX,75024,130.84,Not on Zayo Network,,
CPQ-005480,Acct-000224,1/4/17,Dark Fiber - Metro,4501,4610,119839,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005480,Acct-000224,1/4/17,Dark Fiber - Metro,4501,4610,119839,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005481,Acct-000091,1/4/17,SONET,185,922,6001,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,,
CPQ-005481,Acct-000091,1/4/17,SONET,185,922,6001,Bldg-018759,Atlanta,3065 Main St,Atlanta,GA,30344,133.32,On Zayo Network,,
CPQ-005482,Acct-000019,1/4/17,Ethernet,3728,922,91688,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-005482,Acct-000019,1/4/17,Ethernet,3728,922,91688,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005483,Acct-000043,1/4/17,Ethernet,2698,0,50138,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-005483,Acct-000043,1/4/17,Ethernet,2698,0,50138,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-005484,Acct-000043,1/4/17,Ethernet,1145,922,30542,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-005484,Acct-000043,1/4/17,Ethernet,1145,922,30542,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-005485,Acct-000043,1/4/17,Wavelengths - Long Haul,1844,0,15587,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-005485,Acct-000043,1/4/17,Wavelengths - Long Haul,1844,0,15587,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-005486,Acct-000009,2/17/17,Wavelengths - Long Haul,8427,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005487,Acct-000013,2/17/17,Ethernet,568,461,9284,Bldg-038087,Atlanta,1200 Abernathy Rd,Atlanta,GA,30328,254.1,On Zayo Network,,
CPQ-005488,Acct-000404,1/4/17,Ethernet,888,922,14666,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005488,Acct-000404,1/4/17,Ethernet,888,922,14666,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-005489,Acct-000156,1/4/17,Ethernet,1405,922,30226,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005490,Acct-000019,2/17/17,Wavelengths - Long Haul,1839,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005491,Acct-000069,1/4/17,Dark Fiber - Metro,1142,4610,26552,Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network,,
CPQ-005491,Acct-000069,1/4/17,Dark Fiber - Metro,1142,4610,26552,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,
CPQ-005492,Acct-000043,2/17/17,Ethernet,1145,922,30542,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-005492,Acct-000043,2/17/17,Ethernet,1145,922,30542,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-005493,Acct-000435,2/17/17,Ethernet,695,461,12781,Bldg-116586,Dallas,8131 Lyndon B Johnson Fwy,Dallas,TX,75251,361.76,Not on Zayo Network,,
CPQ-005494,Acct-000069,1/4/17,Dark Fiber - Metro,1499,4610,31605,Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network,,
CPQ-005494,Acct-000069,1/4/17,Dark Fiber - Metro,1499,4610,31605,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,
CPQ-005495,Acct-000002,1/4/17,Ethernet,1056,0,27098,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-005496,Acct-000034,2/17/17,Ethernet,866,461,13606,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005496,Acct-000034,2/17/17,Ethernet,866,461,13606,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-005497,Acct-000034,2/17/17,Ethernet,1565,922,37262,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-005498,Acct-000671,1/4/17,Ethernet,2577,922,46943,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005498,Acct-000671,1/4/17,Ethernet,2577,922,46943,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network,,
CPQ-005499,Acct-000672,1/4/17,Dark Fiber - Metro,2580,4610,63855,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005499,Acct-000672,1/4/17,Dark Fiber - Metro,2580,4610,63855,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,
CPQ-005500,Acct-000002,1/4/17,Ethernet,761,0,18970,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005501,Acct-000025,1/4/17,Ethernet,1778,922,12954,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005501,Acct-000025,1/4/17,Ethernet,1778,922,12954,Bldg-116748,Denver,2460 W 26th Ave,Denver,CO,80211,374.61,Not on Zayo Network,,
CPQ-005502,Acct-000013,1/4/17,Wavelengths - Long Haul,4083,2766,0,Bldg-118397,Dallas,1300 W Mockingbird Ln,Dallas,TX,75247,51,On Zayo Network,,
CPQ-005503,Acct-000673,2/17/17,IP Services,2291,922,53291,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network,,
CPQ-005504,Acct-000312,1/5/17,Ethernet,1565,922,33935,Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,On Zayo Network,,
CPQ-005505,Acct-000034,2/17/17,Wavelengths - Long Haul,687,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005506,Acct-000009,1/5/17,Ethernet,1807,922,13368,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005506,Acct-000009,1/5/17,Ethernet,1807,922,13368,Bldg-423782,Denver,5455 Landmark Pl,Englewood,CO,80111,171.54,Not on Zayo Network,,
CPQ-005507,Acct-000019,2/20/17,Dark Fiber - Metro,1051,4610,20061,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005507,Acct-000019,2/20/17,Dark Fiber - Metro,1051,4610,20061,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,
CPQ-005508,Acct-000019,2/20/17,Dark Fiber - Metro,2083,4610,48748,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005508,Acct-000019,2/20/17,Dark Fiber - Metro,2083,4610,48748,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-005509,Acct-000156,2/20/17,Wavelengths - Long Haul,2958,2766,8301,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005510,Acct-000156,2/20/17,Wavelengths - Long Haul,1170,2858,4845,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005511,Acct-000132,1/5/17,Wavelengths - Long Haul,1093,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005511,Acct-000132,1/5/17,Wavelengths - Long Haul,1093,2766,0,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005512,Acct-000019,2/20/17,Dark Fiber - Metro,4993,5532,116450,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005512,Acct-000019,2/20/17,Dark Fiber - Metro,4993,5532,116450,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,,
CPQ-005513,Acct-000019,2/20/17,Dark Fiber - Metro,4770,4610,123384,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005513,Acct-000019,2/20/17,Dark Fiber - Metro,4770,4610,123384,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-005514,Acct-000102,2/17/17,Ethernet,2698,0,54979,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005515,Acct-000102,2/17/17,Ethernet,2698,0,50138,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-005516,Acct-000019,2/20/17,Dark Fiber - Metro,1645,4610,35261,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005516,Acct-000019,2/20/17,Dark Fiber - Metro,1645,4610,35261,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,,
CPQ-005517,Acct-000019,2/20/17,Dark Fiber - Metro,1649,4610,36678,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005517,Acct-000019,2/20/17,Dark Fiber - Metro,1649,4610,36678,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-005518,Acct-000116,1/4/17,Wavelengths - Metro,1217,1383,21087,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005518,Acct-000116,1/4/17,Wavelengths - Metro,1217,1383,21087,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-005519,Acct-000019,2/20/17,Dark Fiber - Metro,7853,4610,209015,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005519,Acct-000019,2/20/17,Dark Fiber - Metro,7853,4610,209015,Bldg-037367,Atlanta,2525 Westside Pkwy,Alpharetta,GA,30004,1580.14,On Zayo Network,,
CPQ-005520,Acct-000019,2/20/17,Dark Fiber - Metro,1051,4610,20061,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005520,Acct-000019,2/20/17,Dark Fiber - Metro,1051,4610,20061,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,,
CPQ-005521,Acct-000076,2/17/17,zColo,0,0,0,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-005522,Acct-000102,2/17/17,Ethernet,2698,0,50138,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-005523,Acct-000019,2/20/17,Dark Fiber - Metro,2429,4610,58346,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005523,Acct-000019,2/20/17,Dark Fiber - Metro,2429,4610,58346,Bldg-038068,Atlanta,1055 Spring St NW,Atlanta,GA,30309,185.76,On Zayo Network,,
CPQ-005524,Acct-000019,2/20/17,Dark Fiber - Metro,4624,4610,119332,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005524,Acct-000019,2/20/17,Dark Fiber - Metro,4624,4610,119332,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network,,
CPQ-005525,Acct-000019,2/20/17,Dark Fiber - Metro,2743,4610,67068,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005525,Acct-000019,2/20/17,Dark Fiber - Metro,2743,4610,67068,Bldg-054718,Atlanta,450 Interstate North Pkwy SE,Atlanta,GA,30339,122.95,On Zayo Network,,
CPQ-005526,Acct-000144,1/5/17,Dark Fiber - Metro,4132,4610,90258,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005526,Acct-000144,1/5/17,Dark Fiber - Metro,4132,4610,90258,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network,,
CPQ-005527,Acct-000025,2/17/17,Ethernet,1243,0,8430,Bldg-490438,Atlanta,1300 Ernest W Barrett Pkwy NW,Kennesaw,GA,30144,217.76,Not on Zayo Network,,
CPQ-005528,Acct-000019,2/20/17,Dark Fiber - Metro,4415,4610,113516,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005528,Acct-000019,2/20/17,Dark Fiber - Metro,4415,4610,113516,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network,,
CPQ-005529,Acct-000019,2/20/17,Dark Fiber - Metro,3183,4610,79306,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005529,Acct-000019,2/20/17,Dark Fiber - Metro,3183,4610,79306,Bldg-038059,Atlanta,1003 Donnelly Ave SW,Atlanta,GA,30310,57.36,On Zayo Network,,
CPQ-005530,Acct-000019,2/20/17,Dark Fiber - Metro,1600,4610,35316,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005530,Acct-000019,2/20/17,Dark Fiber - Metro,1600,4610,35316,Bldg-015202,Atlanta,345 Courtland St NE,Atlanta,GA,30308,507.22,On Zayo Network,,
CPQ-005531,Acct-000019,2/20/17,Dark Fiber - Metro,6089,4610,160023,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005531,Acct-000019,2/20/17,Dark Fiber - Metro,6089,4610,160023,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,,
CPQ-005532,Acct-000034,2/20/17,Wavelengths - Long Haul,966,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005533,Acct-000013,2/17/17,Ethernet,2386,922,54718,Bldg-036879,Atlanta,4000 Highlands Pkwy SE,Smyrna,GA,30082,188.62,On Zayo Network,,
CPQ-005533,Acct-000013,2/17/17,Ethernet,2386,922,54718,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-005534,Acct-000013,2/17/17,Ethernet,2723,922,62981,Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network,,
CPQ-005534,Acct-000013,2/17/17,Ethernet,2723,922,62981,Bldg-036879,Atlanta,4000 Highlands Pkwy SE,Smyrna,GA,30082,188.62,On Zayo Network,,
CPQ-005535,Acct-000019,2/20/17,Dark Fiber - Metro,2150,4610,50603,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005535,Acct-000019,2/20/17,Dark Fiber - Metro,2150,4610,50603,Bldg-038074,Atlanta,1120 Curran St NW,Atlanta,GA,30318,540.75,On Zayo Network,,
CPQ-005536,Acct-000002,2/20/17,Wavelengths - Metro,1607,0,3145,Bldg-114698,Dallas,1116 Houston St,Fort Worth,TX,76102,123.09,On Zayo Network,,
CPQ-005536,Acct-000002,2/20/17,Wavelengths - Metro,1607,0,3145,Bldg-483247,Dallas,5905 Legacy Dr,Plano,TX,75024,386.51,Not on Zayo Network,,
CPQ-005537,Acct-000129,2/20/17,Wavelengths - Long Haul,5951,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005538,Acct-000108,1/5/17,Ethernet,1464,922,31839,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,
CPQ-005539,Acct-000034,2/20/17,Ethernet,2545,461,61165,Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network,,
CPQ-005540,Acct-000674,2/20/17,Ethernet,4290,922,29988,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005540,Acct-000674,2/20/17,Ethernet,4290,922,29988,Bldg-136859,Denver,18201 W 10th Ave,Golden,CO,80401,2042.21,Not on Zayo Network,,
CPQ-005541,Acct-000034,2/20/17,Ethernet,2036,461,48162,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-005542,Acct-000675,2/20/17,Dark Fiber - Metro,6395,4610,172453,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network,,
CPQ-005542,Acct-000675,2/20/17,Dark Fiber - Metro,6395,4610,172453,Bldg-058800,Denver,370 17th St,Denver,CO,80202,66.03,On Zayo Network,,
CPQ-005543,Acct-000676,2/17/17,IP Services,1495,922,14803,Bldg-128701,Denver,707 17th St,Denver,CO,80202,70.81,Build in Progress,,
CPQ-005544,Acct-000676,2/17/17,IP Services,1715,922,20879,Bldg-128701,Denver,707 17th St,Denver,CO,80202,70.81,Build in Progress,,
CPQ-005545,Acct-000013,1/5/17,Wavelengths - Long Haul,4359,3043,0,Bldg-118397,Dallas,1300 W Mockingbird Ln,Dallas,TX,75247,51,On Zayo Network,,
CPQ-005546,Acct-000094,1/4/17,Ethernet,741,692,14700,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,,
CPQ-005547,Acct-000308,2/20/17,IP Services,6599,922,53266,Bldg-517809,Atlanta,3980 Tradeport Blvd,Atlanta,GA,30354,1142.46,Not on Zayo Network,,
CPQ-005548,Acct-000094,1/4/17,Ethernet,1462,461,10365,Bldg-391699,Dallas,4209 Basswood Blvd,Fort Worth,TX,76137,4973.31,Not on Zayo Network,,
CPQ-005549,Acct-000161,1/5/17,Ethernet,1331,922,31727,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network,,
CPQ-005550,Acct-000350,2/17/17,Dark Fiber - Metro,5163,4702,39638,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005550,Acct-000350,2/17/17,Dark Fiber - Metro,5163,4702,39638,Bldg-430143,Denver,1701 Wynkoop St,Denver,CO,80202,786.05,Not on Zayo Network,,
CPQ-005551,Acct-000094,1/4/17,Ethernet,3499,461,24170,Bldg-391697,Dallas,2404 N Carrier Pkwy,Grand Prairie,TX,75050,406.76,Not on Zayo Network,,
CPQ-005552,Acct-000047,1/4/17,Wavelengths - Long Haul,3018,2766,50004,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005553,Acct-000350,2/17/17,Dark Fiber - Metro,4676,4702,101185,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005553,Acct-000350,2/17/17,Dark Fiber - Metro,4676,4702,101185,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-005554,Acct-000034,1/4/17,Wavelengths - Metro,1639,0,34822,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-005554,Acct-000034,1/4/17,Wavelengths - Metro,1639,0,34822,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005555,Acct-000677,2/17/17,Ethernet,0,0,0,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-005556,Acct-000677,2/17/17,Ethernet,817,922,21499,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-005557,Acct-000126,1/5/17,Wavelengths - Metro,1424,92,23581,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005557,Acct-000126,1/5/17,Wavelengths - Metro,1424,92,23581,Bldg-112170,Denver,13001 E 17th Pl,Aurora,CO,80045,2799.16,On Zayo Network,,
CPQ-005558,Acct-000002,2/17/17,Ethernet,411,0,8293,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,
CPQ-005559,Acct-000200,1/5/17,Ethernet,1586,1383,14040,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005560,Acct-000224,1/4/17,Dark Fiber - Metro,9493,4610,248853,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005560,Acct-000224,1/4/17,Dark Fiber - Metro,9493,4610,248853,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005561,Acct-000575,2/20/17,Wavelengths - Long Haul,6714,2766,0,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network,,
CPQ-005562,Acct-000476,2/20/17,Wavelengths - Long Haul,4317,2225,0,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network,,
CPQ-005563,Acct-000678,1/4/17,zColo,855,1171,18953,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,
CPQ-005564,Acct-000126,1/5/17,Wavelengths - Metro,1084,92,17976,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005564,Acct-000126,1/5/17,Wavelengths - Metro,1084,92,17976,Bldg-112170,Denver,13001 E 17th Pl,Aurora,CO,80045,2799.16,On Zayo Network,,
CPQ-005565,Acct-000034,1/4/17,Ethernet,2485,922,57456,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005565,Acct-000034,1/4/17,Ethernet,2485,922,57456,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005566,Acct-000027,1/4/17,IP Services,1474,922,12596,Bldg-292075,Dallas,4444 Trinity Mills Rd,Dallas,TX,75287,126.5,On Zayo Network,,
CPQ-005567,Acct-000039,1/4/17,Ethernet,741,461,14700,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-005568,Acct-000399,1/5/17,IP Services,2386,922,25898,Bldg-361517,Dallas,3333 Welborn St,Dallas,TX,75219,311.26,Not on Zayo Network,,
CPQ-005569,Acct-000159,1/4/17,IP Services,2386,922,56454,Bldg-066512,Denver,1050 17th St,Denver,CO,80265,67.01,On Zayo Network,,
CPQ-005570,Acct-000002,2/17/17,Ethernet,692,0,12224,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network,,
CPQ-005571,Acct-000019,1/4/17,Ethernet,1790,922,48293,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-005572,Acct-000218,2/20/17,IP Services,1715,922,16784,Bldg-061797,Atlanta,3875 Mansell Rd,Alpharetta,GA,30022,550.96,Not on Zayo Network,,
CPQ-005573,Acct-000034,1/4/17,Ethernet,965,922,15846,Bldg-383497,Dallas,2323 Ross Ave,Dallas,TX,75201,219.32,On Zayo Network,,
CPQ-005574,Acct-000553,1/5/17,Ethernet,822,922,17685,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-005575,Acct-000074,1/4/17,Ethernet,2489,461,17324,Bldg-422369,Dallas,5030 Riverside Dr,Irving,TX,75039,1057.86,Not on Zayo Network,,
CPQ-005576,Acct-000242,2/17/17,Ethernet,1371,922,26378,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-005577,Acct-000034,2/18/17,Ethernet,2036,461,48162,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-005578,Acct-000094,1/5/17,Ethernet,2221,922,16257,Bldg-391699,Dallas,4209 Basswood Blvd,Fort Worth,TX,76137,4973.31,Not on Zayo Network,,
CPQ-005579,Acct-000009,1/5/17,Ethernet,631,922,11516,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005579,Acct-000009,1/5/17,Ethernet,631,922,11516,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005580,Acct-000224,1/5/17,Dark Fiber - Metro,4501,4610,119839,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005580,Acct-000224,1/5/17,Dark Fiber - Metro,4501,4610,119839,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-005581,Acct-000034,2/18/17,Ethernet,2545,461,61165,Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network,,
CPQ-005582,Acct-000019,2/17/17,Wavelengths - Long Haul,1839,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-005583,Acct-000013,1/5/17,Ethernet,2386,922,54718,Bldg-118397,Dallas,1300 W Mockingbird Ln,Dallas,TX,75247,51,On Zayo Network,,
CPQ-005583,Acct-000013,1/5/17,Ethernet,2386,922,54718,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-005584,Acct-000679,2/18/17,Dark Fiber - Metro,2116,4702,41752,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-005584,Acct-000679,2/18/17,Dark Fiber - Metro,2116,4702,41752,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-005585,Acct-000043,1/5/17,Wavelengths - Long Haul,1844,0,15587,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
